,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
45852,Private,,9.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0,,
45853,Private,,,Never-married,Other-service,Own-child,Male,,,40.0,United-States,<=50K
45854,Local-gov,523910.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
45855,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,50.0,United-States,>50K
45856,Private,41474.0,6.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,,,
45857,Private,,7.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,24.0,,
45858,Private,191137.0,7.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,,,
45859,Private,,9.0,,Craft-repair,Own-child,Male,0.0,0.0,70.0,,
45860,Private,,7.0,,Other-service,Own-child,Male,0.0,0.0,17.0,,
45861,Private,201729.0,10.0,Never-married,Protective-serv,Own-child,,0.0,0.0,,,
45862,,497414.0,4.0,Never-married,,Not-in-family,,0.0,0.0,,,
45863,Self-emp-not-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,>50K
45864,Private,,,Married-civ-spouse,Handlers-cleaners,Husband,Male,,,40.0,United-States,<=50K
45865,Private,155222.0,10.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
45866,Private,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,60.0,,
45867,Self-emp-not-inc,,,Widowed,Other-service,Other-relative,Female,,,40.0,United-States,<=50K
45868,Private,207923.0,10.0,Married-spouse-absent,Adm-clerical,Own-child,,0.0,0.0,,,
45869,Private,76978.0,9.0,Never-married,Other-service,Own-child,,0.0,0.0,,,
45870,,,,Divorced,,Own-child,Male,,,40.0,United-States,<=50K
45871,Private,149184.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,1977.0,,,
45872,Private,192835.0,10.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,,,
45873,Private,,,Never-married,Other-service,Unmarried,Male,,,20.0,Puerto-Rico,<=50K
45874,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0,,
45875,Private,,14.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,66.0,,
45876,Private,22186.0,10.0,Widowed,Tech-support,Not-in-family,,0.0,0.0,,,
45877,Self-emp-not-inc,,,Married-civ-spouse,Other-service,Husband,Male,,,60.0,United-States,<=50K
45878,Private,396790.0,9.0,Never-married,Transport-moving,Own-child,,0.0,0.0,,,
45879,Private,,,Never-married,Machine-op-inspct,Own-child,Male,,,40.0,United-States,<=50K
45880,,199074.0,9.0,Never-married,,Own-child,,0.0,0.0,,,
45881,Private,432565.0,11.0,Married-civ-spouse,Tech-support,Other-relative,,0.0,0.0,,,
45882,Federal-gov,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,>50K
45883,Self-emp-not-inc,363405.0,13.0,Married-civ-spouse,Tech-support,Wife,,0.0,0.0,,,
45884,Self-emp-not-inc,,11.0,,Craft-repair,Not-in-family,Male,10520.0,0.0,80.0,,
45885,Private,152035.0,9.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,,,
45886,Private,,13.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,45.0,,
45887,Private,198286.0,10.0,Married-spouse-absent,Exec-managerial,Not-in-family,,0.0,0.0,,,
45888,Private,,,Divorced,Craft-repair,Unmarried,Male,,,40.0,United-States,<=50K
45889,Local-gov,183061.0,9.0,Never-married,Farming-fishing,Own-child,,0.0,0.0,,,
45890,Private,230959.0,13.0,Never-married,Tech-support,Own-child,,0.0,0.0,,,
45891,Private,,,Never-married,Farming-fishing,Own-child,Male,,,40.0,United-States,<=50K
45892,Private,103541.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,
45893,Local-gov,49325.0,4.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,,,
45894,Private,209641.0,10.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,,,
45895,Private,,,Separated,Adm-clerical,Unmarried,Female,,,35.0,United-States,<=50K
45896,Private,,,Married-civ-spouse,Exec-managerial,Wife,Female,,,40.0,United-States,<=50K
45897,Private,,11.0,,Tech-support,Unmarried,Female,0.0,0.0,60.0,,
45898,Private,,9.0,,Exec-managerial,Unmarried,Female,0.0,0.0,38.0,,
45899,Self-emp-not-inc,,9.0,,Farming-fishing,Husband,Male,0.0,0.0,56.0,,
45900,Self-emp-not-inc,157686.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
45901,Private,55314.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
45902,State-gov,,9.0,,Adm-clerical,Unmarried,Female,0.0,0.0,35.0,,
45903,Self-emp-not-inc,190997.0,6.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
45904,Private,,,Divorced,Sales,Not-in-family,Male,,,52.0,United-States,<=50K
45905,Private,,10.0,,Machine-op-inspct,Not-in-family,Male,0.0,0.0,40.0,,
45906,Private,81145.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,,,
45907,Self-emp-not-inc,304699.0,6.0,Never-married,Craft-repair,Own-child,,0.0,0.0,,,
45908,Private,,,Divorced,Machine-op-inspct,Unmarried,Female,,,40.0,Puerto-Rico,<=50K
45909,Private,,13.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0,,
45910,Private,212448.0,13.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,,,
45911,Private,,10.0,,Craft-repair,Husband,Male,7688.0,0.0,40.0,,
45912,Private,229716.0,9.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,,,
45913,State-gov,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
45914,Private,160758.0,4.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
45915,Private,182355.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,,,
45916,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,1672.0,40.0,,
45917,Private,,,Divorced,Prof-specialty,Own-child,Male,,,40.0,United-States,<=50K
45918,Private,239450.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
45919,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,68.0,,
45920,Private,99096.0,10.0,Divorced,Adm-clerical,Not-in-family,,0.0,1590.0,,,
45921,Private,169818.0,9.0,Married-civ-spouse,Other-service,Wife,,0.0,0.0,,,
45922,Private,99307.0,9.0,Married-civ-spouse,Craft-repair,Husband,,5013.0,0.0,,,
45923,Private,,,Never-married,Prof-specialty,Own-child,Female,,,40.0,United-States,<=50K
45924,Private,95647.0,9.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,,,
45925,Self-emp-inc,154174.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
45926,Self-emp-inc,,,Married-civ-spouse,Sales,Husband,Male,,,50.0,United-States,<=50K
45927,,369678.0,9.0,Never-married,,Not-in-family,,0.0,0.0,,,
45928,,,9.0,,,Husband,Male,0.0,2603.0,32.0,,
45929,Private,,6.0,,Machine-op-inspct,Not-in-family,Male,0.0,0.0,40.0,,
45930,Private,152744.0,13.0,Divorced,Sales,Other-relative,,0.0,0.0,,,
45931,,289046.0,9.0,Divorced,,Not-in-family,,0.0,1741.0,,,
45932,Self-emp-not-inc,,,Married-spouse-absent,Other-service,Not-in-family,Female,,,40.0,United-States,<=50K
45933,Private,,,Widowed,Other-service,Not-in-family,Female,,,18.0,United-States,<=50K
45934,Private,233149.0,12.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
45935,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,<=50K
45936,Self-emp-not-inc,138069.0,3.0,Married-civ-spouse,Craft-repair,Husband,,0.0,2042.0,,,
45937,Self-emp-not-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,<=50K
45938,Federal-gov,163205.0,11.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,,,
45939,Self-emp-not-inc,,,Widowed,Craft-repair,Not-in-family,Female,,,35.0,United-States,<=50K
45940,Private,,,Divorced,Prof-specialty,Not-in-family,Male,,,46.0,United-States,>50K
45941,Private,,,Never-married,Other-service,Other-relative,Female,,,12.0,El-Salvador,<=50K
45942,Private,,10.0,,Exec-managerial,Not-in-family,Female,0.0,1741.0,50.0,,
45943,Self-emp-inc,,15.0,,Prof-specialty,Husband,Male,99999.0,0.0,50.0,,
45944,Private,,11.0,,Prof-specialty,Unmarried,Female,0.0,0.0,40.0,,
45945,Private,,13.0,,Sales,Own-child,Female,0.0,0.0,35.0,,
45946,Private,143774.0,9.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,,,
45947,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,16.0,United-States,<=50K
45948,Self-emp-not-inc,,13.0,,Adm-clerical,Husband,Male,0.0,0.0,5.0,,
45949,Self-emp-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,70.0,United-States,<=50K
45950,Self-emp-not-inc,,9.0,,Transport-moving,Husband,Male,0.0,0.0,35.0,,
45951,Local-gov,161132.0,10.0,Never-married,Protective-serv,Not-in-family,,0.0,0.0,,,
45952,Private,,,Divorced,Tech-support,Not-in-family,Male,,,40.0,United-States,<=50K
45953,Local-gov,,10.0,,Protective-serv,Husband,Male,0.0,0.0,52.0,,
45954,,,7.0,,,Wife,Female,0.0,0.0,8.0,,
45955,Local-gov,,,Married-civ-spouse,Protective-serv,Husband,Male,,,50.0,United-States,<=50K
45956,Private,,10.0,,Adm-clerical,Own-child,Male,0.0,0.0,40.0,,
45957,,,,Never-married,,Not-in-family,Male,,,50.0,United-States,<=50K
45958,Private,,13.0,,Other-service,Husband,Male,0.0,0.0,40.0,,
45959,Self-emp-not-inc,204235.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,99999.0,0.0,,,
45960,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
45961,Private,,9.0,,Handlers-cleaners,Not-in-family,Female,0.0,0.0,40.0,,
45962,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,40.0,Italy,<=50K
45963,Self-emp-inc,,9.0,,Sales,Husband,Male,0.0,0.0,32.0,,
45964,Self-emp-not-inc,315984.0,9.0,Married-civ-spouse,Craft-repair,Husband,,7688.0,0.0,,,
45965,,,3.0,,,Husband,Male,0.0,0.0,8.0,,
45966,Private,,14.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,75.0,,
45967,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,60.0,,
45968,Private,,8.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,20.0,,
45969,Self-emp-not-inc,35595.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
45970,Private,,10.0,,Other-service,Unmarried,Female,0.0,0.0,36.0,,
45971,Private,,10.0,,Prof-specialty,Own-child,Female,0.0,0.0,10.0,,
45972,State-gov,143939.0,9.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,,,
45973,Private,108726.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
45974,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,40.0,United-States,<=50K
45975,Private,138441.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,
45976,State-gov,,13.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,45.0,,
45977,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0,,
45978,State-gov,,,Never-married,Adm-clerical,Not-in-family,Male,,,40.0,United-States,<=50K
45979,Private,190968.0,10.0,Married-civ-spouse,Craft-repair,Husband,,2407.0,0.0,,,
45980,,,,Never-married,,Own-child,Female,,,25.0,United-States,<=50K
45981,Private,216645.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,,,
45982,Private,,,Married-civ-spouse,Adm-clerical,Husband,Male,,,45.0,United-States,>50K
45983,Self-emp-inc,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,40.0,United-States,<=50K
45984,,,11.0,,,Not-in-family,Male,0.0,0.0,80.0,,
45985,Private,240686.0,7.0,Never-married,Sales,Own-child,,0.0,0.0,,,
45986,Private,142490.0,10.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
45987,Private,,,Never-married,Sales,Own-child,Female,,,13.0,United-States,<=50K
45988,Self-emp-not-inc,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,45.0,,
45989,Self-emp-inc,,13.0,,Exec-managerial,Husband,Male,7298.0,0.0,60.0,,
45990,Self-emp-inc,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,45.0,,
45991,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,<=50K
45992,,,13.0,Divorced,,Not-in-family,Female,0.0,0.0,,United-States,<=50K
45993,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,>50K
45994,Local-gov,199298.0,,Divorced,Other-service,Not-in-family,,0.0,0.0,,,
45995,Local-gov,,,Married-civ-spouse,Protective-serv,Husband,Male,,,40.0,United-States,>50K
45996,Private,219510.0,13.0,Never-married,Other-service,Not-in-family,,0.0,0.0,,,
45997,Private,301359.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,,,
45998,,33241.0,10.0,Never-married,,Own-child,,0.0,0.0,,,
45999,,84755.0,10.0,Widowed,,Unmarried,,0.0,0.0,,,
46000,,,,Never-married,,Own-child,Male,,,40.0,United-States,<=50K
46001,Local-gov,213668.0,7.0,Never-married,Other-service,Not-in-family,,0.0,0.0,,,
46002,Self-emp-not-inc,254303.0,10.0,Divorced,Other-service,Not-in-family,,0.0,0.0,,,
46003,Private,,5.0,,Sales,Not-in-family,Female,0.0,0.0,32.0,,
46004,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,60.0,,
46005,Local-gov,157887.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
46006,Private,,9.0,,Sales,Not-in-family,Female,0.0,0.0,38.0,,
46007,Private,122756.0,7.0,Separated,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
46008,Private,354104.0,9.0,Never-married,Handlers-cleaners,Own-child,,0.0,0.0,,,
46009,Federal-gov,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0,,
46010,Self-emp-not-inc,,,Married-civ-spouse,Transport-moving,Husband,Male,,,40.0,United-States,<=50K
46011,Self-emp-not-inc,,,Married-civ-spouse,Transport-moving,Husband,Male,,,40.0,United-States,<=50K
46012,Private,,,Never-married,Sales,Own-child,Female,,,25.0,United-States,<=50K
46013,Private,181372.0,7.0,Married-civ-spouse,Other-service,Wife,,0.0,0.0,,,
46014,Private,,,Never-married,Machine-op-inspct,Not-in-family,Male,,,40.0,United-States,<=50K
46015,Self-emp-not-inc,248694.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
46016,Private,,,Never-married,Sales,Own-child,Female,,,25.0,United-States,<=50K
46017,Federal-gov,,13.0,,Adm-clerical,Not-in-family,Male,0.0,0.0,40.0,,
46018,Private,55213.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,1977.0,,,
46019,Private,,,Never-married,Adm-clerical,Not-in-family,Female,,,25.0,United-States,<=50K
46020,Private,49469.0,13.0,Never-married,Sales,Not-in-family,,99999.0,0.0,,,
46021,Self-emp-not-inc,176027.0,9.0,Never-married,Other-service,Not-in-family,,0.0,0.0,,,
46022,Private,,,Separated,Machine-op-inspct,Not-in-family,Male,,,45.0,United-States,<=50K
46023,Private,,,Married-civ-spouse,Machine-op-inspct,Husband,Male,,,60.0,United-States,>50K
46024,Private,,13.0,,Exec-managerial,Not-in-family,Male,6849.0,0.0,60.0,,
46025,Private,208613.0,15.0,Married-spouse-absent,Prof-specialty,Not-in-family,,99999.0,0.0,,,
46026,Private,178818.0,9.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,,,
46027,Private,,,Never-married,Sales,Not-in-family,Female,,,50.0,Philippines,<=50K
46028,Private,,14.0,,Exec-managerial,Husband,Male,0.0,1887.0,50.0,,
46029,Private,,9.0,,Machine-op-inspct,Other-relative,Male,0.0,0.0,40.0,,
46030,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,26.0,United-States,<=50K
46031,Private,,,Never-married,Exec-managerial,Not-in-family,Female,,,40.0,United-States,<=50K
46032,Private,,,Divorced,Prof-specialty,Unmarried,Female,,,40.0,United-States,<=50K
46033,Private,,,Never-married,Exec-managerial,Not-in-family,Male,,,40.0,United-States,>50K
46034,Local-gov,,11.0,,Craft-repair,Not-in-family,Male,0.0,0.0,44.0,,
46035,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,50.0,,
46036,Private,158206.0,10.0,Never-married,Sales,Not-in-family,,0.0,0.0,,,
46037,,194920.0,9.0,Married-civ-spouse,,Husband,,0.0,0.0,,,
46038,Self-emp-not-inc,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0,,
46039,Private,,,Never-married,Other-service,Not-in-family,Female,,,35.0,United-States,<=50K
46040,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,40.0,,
46041,Private,370548.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,
46042,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,44.0,United-States,>50K
46043,Private,,12.0,,Sales,Not-in-family,Male,0.0,0.0,50.0,,
46044,Federal-gov,,,Separated,Adm-clerical,Unmarried,Female,,,40.0,United-States,<=50K
46045,,,10.0,,,Own-child,Male,0.0,0.0,65.0,,
46046,Private,,10.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,40.0,,
46047,Private,365640.0,9.0,Never-married,Priv-house-serv,Not-in-family,,0.0,0.0,,,
46048,Self-emp-not-inc,24504.0,9.0,Never-married,Craft-repair,Unmarried,,0.0,0.0,,,
46049,State-gov,,10.0,,Adm-clerical,Own-child,Female,0.0,0.0,15.0,,
46050,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,7.0,,
46051,State-gov,,10.0,,Exec-managerial,Wife,Female,0.0,0.0,40.0,,
46052,Private,,11.0,,Craft-repair,Not-in-family,Male,0.0,0.0,45.0,,
46053,Self-emp-inc,,,Never-married,Craft-repair,Not-in-family,Male,,,44.0,United-States,<=50K
46054,Private,497300.0,9.0,Never-married,Other-service,Unmarried,,0.0,0.0,,,
46055,Private,224232.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
46056,Private,,10.0,,Sales,Not-in-family,Female,0.0,0.0,60.0,,
46057,Private,,12.0,,Sales,Not-in-family,Male,0.0,0.0,65.0,,
46058,Private,,10.0,,Transport-moving,Husband,Male,0.0,0.0,60.0,,
46059,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0,,
46060,,84390.0,11.0,Married-spouse-absent,,Not-in-family,,0.0,0.0,,,
46061,Local-gov,,14.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,50.0,,
46062,Private,161387.0,9.0,Divorced,Handlers-cleaners,Not-in-family,,0.0,0.0,,,
46063,State-gov,89508.0,15.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,,,
46064,Self-emp-inc,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
46065,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
46066,Federal-gov,125155.0,9.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
46067,Private,,,Divorced,Sales,Own-child,Female,,,40.0,United-States,<=50K
46068,Local-gov,,12.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0,,
46069,Private,,,,Craft-repair,Husband,Male,0.0,0.0,50.0,,
46070,Self-emp-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,60.0,United-States,>50K
46071,Self-emp-not-inc,,10.0,,Other-service,Not-in-family,Female,0.0,0.0,50.0,,
46072,,,,Never-married,,Own-child,Female,,,12.0,United-States,<=50K
46073,Private,,,Widowed,Craft-repair,Unmarried,Male,,,40.0,United-States,<=50K
46074,Private,,,Divorced,Craft-repair,Not-in-family,Male,,,50.0,United-States,<=50K
46075,Private,107411.0,9.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,,,
46076,Self-emp-not-inc,,,Married-civ-spouse,Exec-managerial,Wife,Female,,,10.0,United-States,>50K
46077,Private,,10.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,50.0,,
46078,Private,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0,,
46079,Self-emp-not-inc,,,Married-civ-spouse,Farming-fishing,Husband,Male,,,60.0,United-States,<=50K
46080,Private,,,Divorced,Exec-managerial,Not-in-family,Male,,,45.0,United-States,>50K
46081,Self-emp-not-inc,,9.0,,Farming-fishing,Husband,Male,0.0,1887.0,60.0,,
46082,Private,197200.0,10.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,,,
46083,Private,85815.0,11.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,,,
46084,Self-emp-not-inc,,,Never-married,Prof-specialty,Not-in-family,Male,,,30.0,United-States,<=50K
46085,Private,,13.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
46086,Local-gov,,,Divorced,Tech-support,Not-in-family,Female,,,55.0,United-States,<=50K
46087,Private,,13.0,,Adm-clerical,Husband,Male,5178.0,0.0,40.0,,
46088,Private,,11.0,,Prof-specialty,Unmarried,Female,0.0,0.0,40.0,,
46089,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0,,
46090,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,20.0,United-States,<=50K
46091,Private,129879.0,9.0,Widowed,Adm-clerical,Not-in-family,,15831.0,0.0,,,
46092,Private,259307.0,,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,,,
46093,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,55.0,,
46094,Private,,,Married-civ-spouse,Farming-fishing,Husband,Male,,,50.0,United-States,<=50K
46095,Private,,13.0,,Prof-specialty,Husband,Male,15024.0,0.0,40.0,,
46096,Private,,,Divorced,Handlers-cleaners,Own-child,Male,,,40.0,United-States,<=50K
46097,Federal-gov,,11.0,,Handlers-cleaners,Unmarried,Male,0.0,1726.0,40.0,,
46098,Federal-gov,130703.0,9.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
46099,Self-emp-not-inc,,14.0,,Farming-fishing,Husband,Male,0.0,0.0,45.0,,
46100,,,10.0,,,Own-child,Female,594.0,0.0,10.0,,
46101,Private,,,Never-married,Sales,Not-in-family,Female,,,40.0,United-States,<=50K
46102,Private,,,Divorced,Prof-specialty,Not-in-family,Male,,,80.0,United-States,>50K
46103,Private,,,Never-married,Other-service,Own-child,Male,,,20.0,United-States,<=50K
46104,Self-emp-inc,,,Never-married,Other-service,Not-in-family,Female,,,70.0,United-States,<=50K
46105,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,40.0,,<=50K
46106,Private,,,Married-spouse-absent,Sales,Not-in-family,Male,,,20.0,United-States,<=50K
46107,Private,,,Married-civ-spouse,Adm-clerical,Wife,Female,,,30.0,United-States,<=50K
46108,Private,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,50.0,,
46109,Private,,,Divorced,Exec-managerial,Unmarried,Female,,,48.0,United-States,<=50K
46110,Private,,9.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,40.0,,
46111,Self-emp-inc,321990.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,15024.0,0.0,,,
46112,Self-emp-not-inc,37939.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
46113,Private,62857.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
46114,Private,,,Divorced,Exec-managerial,Unmarried,Male,,,42.0,United-States,<=50K
46115,Self-emp-not-inc,,,Married-spouse-absent,Prof-specialty,Not-in-family,Male,,,25.0,United-States,<=50K
46116,State-gov,124520.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,,,
46117,Private,423222.0,15.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
46118,Private,,7.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
46119,Private,150057.0,13.0,Divorced,Sales,Own-child,,0.0,0.0,,,
46120,Private,,,Divorced,Other-service,Unmarried,Female,,,40.0,United-States,<=50K
46121,Private,126675.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
46122,Private,226497.0,10.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,,,
46123,Private,,9.0,,Exec-managerial,Own-child,Female,0.0,0.0,35.0,,
46124,Self-emp-inc,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,55.0,,
46125,Self-emp-inc,,13.0,,Sales,Husband,Male,0.0,0.0,60.0,,
