,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week
29135,Private,393962.0,11.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29136,Local-gov,569930.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
29137,State-gov,,10.0,,Protective-serv,Husband,Male,0.0,0.0,60.0
29138,Private,274228.0,9.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
29139,Private,,13.0,,Adm-clerical,Own-child,Female,0.0,0.0,10.0
29140,Private,,10.0,,Adm-clerical,Unmarried,Male,0.0,0.0,40.0
29141,Private,177526.0,11.0,Never-married,Craft-repair,Own-child,,0.0,0.0,
29142,Private,,13.0,,Prof-specialty,Own-child,Male,0.0,0.0,35.0
29143,,99829.0,10.0,Never-married,,Own-child,,0.0,0.0,
29144,Private,350106.0,10.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
29145,Private,,9.0,,Handlers-cleaners,Husband,Male,0.0,0.0,40.0
29146,Self-emp-not-inc,,9.0,,Sales,Not-in-family,Male,0.0,0.0,50.0
29147,Self-emp-not-inc,271486.0,9.0,Never-married,Craft-repair,Unmarried,,0.0,0.0,
29148,Private,,12.0,,Exec-managerial,Husband,Male,0.0,1848.0,55.0
29149,Private,118693.0,11.0,Never-married,Tech-support,Not-in-family,,0.0,0.0,
29150,Private,,10.0,,Other-service,Not-in-family,Male,0.0,0.0,48.0
29151,Private,,7.0,,Craft-repair,Own-child,Male,6849.0,0.0,40.0
29152,Private,138342.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29153,Private,,10.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
29154,Private,,9.0,,Other-service,Husband,Male,0.0,0.0,40.0
29155,Private,,9.0,,Priv-house-serv,Unmarried,Female,0.0,0.0,55.0
29156,Private,170939.0,13.0,Divorced,Prof-specialty,Not-in-family,,6723.0,0.0,
29157,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
29158,Private,,11.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
29159,Self-emp-inc,128016.0,9.0,Widowed,Sales,Unmarried,,0.0,0.0,
29160,Private,175958.0,15.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29161,Private,272017.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
29162,Federal-gov,,9.0,,Tech-support,Not-in-family,Female,4865.0,0.0,40.0
29163,Private,171133.0,11.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
29164,Federal-gov,106982.0,10.0,Divorced,Prof-specialty,Unmarried,,0.0,0.0,
29165,Private,,9.0,,Handlers-cleaners,Husband,Male,0.0,0.0,60.0
29166,,234542.0,11.0,Never-married,,Own-child,,0.0,0.0,
29167,Private,214542.0,10.0,Never-married,Farming-fishing,Own-child,,0.0,0.0,
29168,Private,,13.0,,Sales,Husband,Male,0.0,0.0,40.0
29169,Private,126754.0,13.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
29170,Private,,11.0,,Other-service,Husband,Male,0.0,1485.0,38.0
29171,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,45.0
29172,Private,351757.0,6.0,Never-married,Other-service,Unmarried,,0.0,0.0,
29173,Private,,10.0,,Sales,Wife,Female,0.0,0.0,40.0
29174,Local-gov,,11.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
29175,Private,,9.0,,Craft-repair,Own-child,Male,0.0,0.0,40.0
29176,Private,97789.0,13.0,Never-married,Sales,Own-child,,0.0,0.0,
29177,Private,,10.0,,Sales,Husband,Male,0.0,0.0,44.0
29178,,,10.0,,,Own-child,Male,0.0,0.0,40.0
29179,Federal-gov,197038.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29180,Private,91608.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29181,Local-gov,61778.0,9.0,Married-civ-spouse,Prof-specialty,Husband,,15024.0,0.0,
29182,Private,,13.0,,Handlers-cleaners,Not-in-family,Male,4416.0,0.0,40.0
29183,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
29184,,,10.0,,,Husband,Male,0.0,0.0,12.0
29185,Private,152307.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
29186,Private,148844.0,9.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,0.0,
29187,Private,67716.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29188,Self-emp-not-inc,,9.0,,Sales,Unmarried,Female,0.0,0.0,42.0
29189,Private,154430.0,14.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
29190,Private,,9.0,,Machine-op-inspct,Own-child,Female,0.0,0.0,40.0
29191,Self-emp-inc,67433.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29192,Self-emp-not-inc,,9.0,,Farming-fishing,Husband,Male,0.0,0.0,50.0
29193,Private,,10.0,,Sales,Not-in-family,Female,0.0,0.0,45.0
29194,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,25.0
29195,Self-emp-not-inc,,14.0,,Prof-specialty,Husband,Male,0.0,0.0,50.0
29196,Private,170800.0,9.0,Never-married,Craft-repair,Own-child,,0.0,0.0,
29197,Private,,10.0,,Machine-op-inspct,Husband,Male,3103.0,0.0,40.0
29198,Private,88824.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
29199,Private,266325.0,13.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
29200,Private,227146.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29201,Private,236391.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29202,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
29203,Private,324445.0,9.0,Never-married,Tech-support,Not-in-family,,0.0,0.0,
29204,Private,,,,Other-service,Wife,Female,0.0,0.0,4.0
29205,Private,200153.0,9.0,Never-married,Other-service,Own-child,,0.0,0.0,
29206,Private,341672.0,9.0,Married-spouse-absent,Adm-clerical,Other-relative,,0.0,0.0,
29207,Private,238980.0,10.0,Never-married,Sales,Not-in-family,,0.0,0.0,
29208,Private,106141.0,9.0,Married-civ-spouse,Craft-repair,Husband,,99999.0,0.0,
29209,,423863.0,10.0,Never-married,,Own-child,,0.0,0.0,
29210,Private,53373.0,,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
29211,Private,76878.0,7.0,Married-civ-spouse,Craft-repair,Husband,,5178.0,0.0,
29212,Private,,10.0,,Adm-clerical,Husband,Male,5013.0,0.0,40.0
29213,Private,118376.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,
29214,Private,236136.0,11.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,
29215,Private,184839.0,10.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
29216,Local-gov,282664.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29217,,,10.0,,,Not-in-family,Male,0.0,0.0,45.0
29218,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
29219,Private,118161.0,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
29220,Private,,10.0,,Other-service,Unmarried,Female,0.0,0.0,30.0
29221,Private,,10.0,,Craft-repair,Own-child,Male,0.0,0.0,40.0
29222,Self-emp-not-inc,,7.0,,Craft-repair,Husband,Male,0.0,0.0,50.0
29223,Private,,10.0,,Transport-moving,Husband,Male,0.0,0.0,50.0
29224,Private,,,,Tech-support,Not-in-family,Female,0.0,0.0,40.0
29225,Self-emp-inc,321764.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29226,Private,,10.0,,Farming-fishing,Own-child,Male,0.0,0.0,10.0
29227,Private,188917.0,9.0,Divorced,Handlers-cleaners,Not-in-family,,0.0,0.0,
29228,Private,154713.0,9.0,Divorced,Sales,Own-child,,0.0,0.0,
29229,State-gov,136075.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29230,Private,192251.0,6.0,Divorced,Other-service,Not-in-family,,0.0,0.0,
29231,Private,159322.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29232,Private,,9.0,,Farming-fishing,Husband,Male,0.0,0.0,20.0
29233,Private,,14.0,,Exec-managerial,Husband,Male,0.0,0.0,60.0
29234,Private,,10.0,,Exec-managerial,Husband,Male,2407.0,0.0,50.0
29235,State-gov,,16.0,,Prof-specialty,Husband,Male,15024.0,0.0,50.0
29236,Private,108914.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29237,Private,,13.0,,Sales,Wife,Male,0.0,0.0,60.0
29238,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,45.0
29239,Private,,4.0,,Sales,Husband,Male,0.0,0.0,50.0
29240,Private,34366.0,10.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
29241,Private,,15.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
29242,Private,294451.0,,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
29243,Private,80638.0,13.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
29244,Private,113543.0,10.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
29245,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,60.0
29246,Private,328734.0,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29247,Local-gov,217304.0,13.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
29248,,,8.0,,,Wife,Female,0.0,0.0,40.0
29249,State-gov,595000.0,14.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,
29250,Private,206609.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29251,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,99.0
29252,Private,,9.0,,Sales,Husband,Male,0.0,0.0,50.0
29253,Private,,9.0,,Craft-repair,Own-child,Male,0.0,0.0,53.0
29254,Private,423616.0,11.0,Married-civ-spouse,Tech-support,Wife,,0.0,0.0,
29255,Private,101709.0,9.0,Never-married,Transport-moving,Own-child,,0.0,0.0,
29256,State-gov,,,,Adm-clerical,Own-child,Female,0.0,0.0,20.0
29257,Private,,10.0,,Handlers-cleaners,Husband,Male,9386.0,0.0,24.0
29258,Private,,9.0,,Farming-fishing,Husband,Male,0.0,0.0,60.0
29259,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
29260,Private,,10.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
29261,Self-emp-not-inc,,9.0,,Farming-fishing,Unmarried,Male,0.0,0.0,60.0
29262,Private,,10.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,60.0
29263,Self-emp-not-inc,183765.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29264,Private,,7.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
29265,Local-gov,,10.0,,Protective-serv,Husband,Male,0.0,0.0,35.0
29266,Private,,15.0,,Prof-specialty,Unmarried,Male,0.0,0.0,50.0
29267,Private,,13.0,,Machine-op-inspct,Not-in-family,Male,0.0,0.0,40.0
29268,Private,,,,Exec-managerial,Unmarried,Female,0.0,0.0,40.0
29269,Private,,10.0,,Sales,Own-child,Female,0.0,0.0,20.0
29270,Private,248990.0,3.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
29271,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,38.0
29272,Private,235182.0,10.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29273,Private,,11.0,,Craft-repair,Not-in-family,Male,0.0,0.0,45.0
29274,Private,,9.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
29275,Self-emp-not-inc,,13.0,,Sales,Husband,Male,0.0,0.0,40.0
29276,Private,,9.0,,Transport-moving,Own-child,Male,0.0,0.0,30.0
29277,,129246.0,9.0,Married-civ-spouse,,Husband,,0.0,0.0,
29278,Private,212465.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29279,,169600.0,10.0,Married-spouse-absent,,Own-child,,0.0,0.0,
29280,Private,132879.0,10.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
29281,Private,65624.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29282,Self-emp-not-inc,342434.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29283,Private,121590.0,10.0,Never-married,Prof-specialty,Not-in-family,,4787.0,0.0,
29284,Local-gov,,,,Protective-serv,Husband,Male,0.0,0.0,40.0
29285,Local-gov,167816.0,9.0,Divorced,Exec-managerial,Not-in-family,,0.0,0.0,
29286,Private,185836.0,15.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29287,Private,,14.0,,Sales,Not-in-family,Male,0.0,0.0,50.0
29288,Private,,10.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,52.0
29289,Private,173422.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
29290,Private,,7.0,,Craft-repair,Husband,Male,0.0,0.0,65.0
29291,,,10.0,,,Own-child,Female,0.0,0.0,40.0
29292,Private,706026.0,,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
29293,Private,,9.0,,Sales,Husband,Male,0.0,0.0,50.0
29294,Private,117606.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29295,Private,,9.0,,Exec-managerial,Not-in-family,Female,2354.0,0.0,40.0
29296,Private,,5.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,40.0
29297,Private,156526.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29298,Self-emp-inc,239755.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,1902.0,
29299,State-gov,69251.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29300,Private,153927.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29301,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
29302,State-gov,111163.0,9.0,Separated,Adm-clerical,Unmarried,,0.0,0.0,
29303,Self-emp-not-inc,,12.0,,Craft-repair,Own-child,Male,0.0,0.0,40.0
29304,Private,,13.0,,Exec-managerial,Wife,Female,0.0,0.0,40.0
29305,Private,153064.0,,Married-civ-spouse,Exec-managerial,Husband,,7688.0,0.0,
29306,Private,,7.0,,Other-service,Not-in-family,Female,0.0,0.0,21.0
29307,Private,,6.0,,Transport-moving,Husband,Male,0.0,0.0,40.0
29308,Private,,9.0,,Exec-managerial,Own-child,Male,0.0,0.0,44.0
29309,Self-emp-not-inc,,9.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0
29310,State-gov,,16.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
29311,Private,196674.0,,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29312,,,4.0,,,Other-relative,Male,0.0,0.0,30.0
29313,Private,149368.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29314,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
29315,,168479.0,13.0,Never-married,,Not-in-family,,0.0,0.0,
29316,Private,,9.0,,Sales,Not-in-family,Female,0.0,0.0,7.0
29317,Private,,8.0,,Other-service,Wife,Female,0.0,0.0,10.0
29318,Private,325744.0,10.0,Never-married,Sales,Other-relative,,0.0,0.0,
29319,Private,60567.0,7.0,Divorced,Transport-moving,Unmarried,,0.0,880.0,
29320,Private,118025.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,99999.0,0.0,
29321,Private,,,,Sales,Not-in-family,Male,0.0,0.0,40.0
29322,Local-gov,331902.0,10.0,Divorced,Adm-clerical,Unmarried,,0.0,0.0,
29323,Private,,16.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,28.0
29324,Private,90915.0,13.0,Married-spouse-absent,Tech-support,Unmarried,,0.0,0.0,
29325,Private,198069.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
29326,Local-gov,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,24.0
29327,Private,234880.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
29328,Private,,10.0,,Handlers-cleaners,Husband,Male,0.0,0.0,50.0
29329,Private,37894.0,9.0,Separated,Other-service,Other-relative,,0.0,0.0,
29330,Private,,15.0,,Prof-specialty,Not-in-family,Male,14084.0,0.0,36.0
29331,Private,209955.0,10.0,Never-married,Other-service,Own-child,,0.0,0.0,
29332,Self-emp-not-inc,,11.0,,Prof-specialty,Wife,Female,0.0,0.0,15.0
29333,Private,,9.0,,Sales,Husband,Male,0.0,0.0,45.0
29334,Self-emp-inc,80158.0,9.0,Never-married,Exec-managerial,Own-child,,0.0,0.0,
29335,Local-gov,31993.0,4.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
29336,Self-emp-not-inc,,7.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
29337,Private,,6.0,,Farming-fishing,Husband,Male,0.0,0.0,70.0
29338,Private,361978.0,9.0,Divorced,Craft-repair,Unmarried,,1471.0,0.0,
29339,Private,165799.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29340,Private,,9.0,,Farming-fishing,Husband,Male,0.0,0.0,45.0
29341,Private,,10.0,,Prof-specialty,Husband,Male,7688.0,0.0,60.0
29342,Private,208249.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
29343,Private,200040.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29344,,170617.0,14.0,Widowed,,Not-in-family,,0.0,0.0,
29345,Private,307812.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29346,Private,,3.0,,Other-service,Not-in-family,Male,0.0,0.0,60.0
29347,Self-emp-not-inc,52498.0,13.0,Never-married,Prof-specialty,Unmarried,,0.0,0.0,
29348,Private,,13.0,,Adm-clerical,Wife,Female,0.0,0.0,40.0
29349,,,12.0,,,Husband,Male,0.0,0.0,20.0
29350,Private,111979.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
29351,Private,,9.0,,Machine-op-inspct,Other-relative,Female,0.0,0.0,40.0
29352,Private,,11.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
29353,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,35.0
29354,,211574.0,6.0,Married-civ-spouse,,Husband,,0.0,0.0,
29355,,180211.0,,Married-civ-spouse,,Husband,,0.0,0.0,
29356,Private,229287.0,13.0,Never-married,Exec-managerial,Other-relative,,0.0,0.0,
29357,Private,333651.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,15024.0,0.0,
29358,State-gov,113868.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29359,,,7.0,,,Own-child,Male,0.0,0.0,40.0
29360,Local-gov,136331.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29361,Self-emp-not-inc,349951.0,9.0,Married-civ-spouse,Sales,Husband,,4508.0,0.0,
29362,Private,,14.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,40.0
29363,Self-emp-not-inc,,14.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,60.0
29364,Private,140001.0,13.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
29365,Federal-gov,303704.0,12.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
29366,Self-emp-not-inc,213887.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29367,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,30.0
29368,Private,270551.0,9.0,Never-married,Other-service,Own-child,,0.0,0.0,
29369,Private,,13.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
29370,Self-emp-not-inc,99141.0,9.0,Divorced,Farming-fishing,Unmarried,,0.0,0.0,
29371,Private,,10.0,,Adm-clerical,Own-child,Female,0.0,0.0,40.0
29372,Private,111243.0,9.0,Never-married,Sales,Other-relative,,0.0,0.0,
29373,Private,,13.0,,Exec-managerial,Not-in-family,Female,13550.0,0.0,60.0
29374,Private,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,50.0
29375,Private,285102.0,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
29376,Private,287908.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
29377,Private,264052.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29378,Private,185522.0,9.0,Never-married,Sales,Own-child,,0.0,0.0,
29379,Private,,10.0,,Adm-clerical,Husband,Male,0.0,0.0,55.0
29380,Private,,11.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
29381,Self-emp-not-inc,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,35.0
29382,Private,53481.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
29383,Private,235307.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29384,Private,,9.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
29385,Private,174856.0,9.0,Married-civ-spouse,Transport-moving,Husband,,2885.0,0.0,
29386,Private,,9.0,,Craft-repair,Own-child,Male,0.0,0.0,20.0
29387,Local-gov,,10.0,,Other-service,Unmarried,Female,0.0,0.0,24.0
29388,Private,104457.0,13.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,,0.0,0.0,
29389,State-gov,,10.0,,Farming-fishing,Own-child,Male,0.0,0.0,40.0
29390,Private,289228.0,9.0,Married-civ-spouse,Exec-managerial,Wife,,0.0,0.0,
29391,,,9.0,,,Not-in-family,Male,0.0,0.0,40.0
29392,Private,160216.0,13.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
29393,Private,166789.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,2246.0,
29394,Self-emp-not-inc,313132.0,,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29395,Private,244910.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
29396,Private,,5.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
29397,Federal-gov,34916.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
29398,Self-emp-not-inc,179285.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29399,Private,67365.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29400,Self-emp-not-inc,114396.0,13.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,
29401,Self-emp-not-inc,338432.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
29402,Self-emp-not-inc,138162.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29403,Private,37402.0,14.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
29404,Local-gov,398986.0,16.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,1902.0,
29405,Private,311376.0,11.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
29406,,,11.0,,,Wife,Female,0.0,0.0,40.0
29407,Private,,7.0,,Handlers-cleaners,Not-in-family,Male,0.0,0.0,40.0
29408,Private,266860.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,15024.0,0.0,
29409,Private,179048.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29410,Private,171484.0,6.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
29411,Private,,7.0,,Sales,Not-in-family,Female,0.0,0.0,40.0
29412,Private,119170.0,7.0,Never-married,Exec-managerial,Unmarried,,0.0,0.0,
29413,Private,335665.0,7.0,Never-married,Other-service,Other-relative,,0.0,0.0,
29414,Private,167652.0,11.0,Divorced,Sales,Not-in-family,,0.0,0.0,
29415,Private,,10.0,,Other-service,Husband,Male,0.0,0.0,40.0
29416,Local-gov,99131.0,9.0,Married-civ-spouse,Prof-specialty,Other-relative,,0.0,2246.0,
29417,Private,,11.0,,Tech-support,Husband,Male,7298.0,0.0,40.0
29418,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
29419,Self-emp-inc,88973.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29420,Local-gov,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,20.0
29421,Private,233802.0,9.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
29422,Private,,11.0,,Sales,Husband,Male,0.0,0.0,40.0
29423,Self-emp-not-inc,176814.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,15024.0,0.0,
29424,Private,287681.0,9.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
29425,Private,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,50.0
29426,Private,214415.0,10.0,Separated,Prof-specialty,Unmarried,,0.0,0.0,
29427,,,10.0,,,Own-child,Female,594.0,0.0,15.0
29428,Private,80933.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29429,Self-emp-not-inc,83542.0,12.0,Divorced,Tech-support,Not-in-family,,0.0,0.0,
29430,Private,,13.0,,Exec-managerial,Unmarried,Female,0.0,0.0,40.0
29431,Federal-gov,99893.0,7.0,Never-married,Adm-clerical,Not-in-family,,0.0,1602.0,
29432,,427965.0,9.0,Separated,,Unmarried,,0.0,0.0,
29433,Private,97168.0,6.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
29434,Private,,8.0,,Transport-moving,Not-in-family,Male,0.0,0.0,45.0
29435,Private,,12.0,,Craft-repair,Husband,Male,0.0,0.0,55.0
29436,Private,169631.0,9.0,Married-spouse-absent,Adm-clerical,Own-child,,0.0,0.0,
29437,Federal-gov,,9.0,,Exec-managerial,Unmarried,Female,0.0,0.0,40.0
29438,Self-emp-not-inc,,,,Sales,Husband,Male,0.0,0.0,55.0
29439,Private,,12.0,,Craft-repair,Not-in-family,Male,2354.0,0.0,40.0
29440,Private,,4.0,,Other-service,Not-in-family,Male,0.0,0.0,35.0
29441,Private,,12.0,,Machine-op-inspct,Unmarried,Male,0.0,0.0,40.0
29442,Federal-gov,49358.0,6.0,Never-married,Other-service,Unmarried,,0.0,0.0,
29443,Private,,13.0,,Craft-repair,Husband,Male,0.0,0.0,44.0
29444,Self-emp-inc,179579.0,16.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
29445,State-gov,,10.0,,Other-service,Not-in-family,Female,0.0,0.0,30.0
29446,Self-emp-inc,155761.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
29447,Private,,11.0,,Sales,Husband,Male,0.0,0.0,36.0
29448,Private,125892.0,13.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
