,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
44376,,Private,177437.0,,13.0,Divorced,Sales,Not-in-family,,,0.0,0.0,
44377,,Private,159755.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,7688.0,0.0,
44378,,Private,,,9.0,,Transport-moving,Not-in-family,,Male,0.0,0.0,40.0
44379,,Private,154835.0,,10.0,Never-married,Adm-clerical,Own-child,,,0.0,0.0,
44380,38.0,,165472.0,Bachelors,13.0,,,,White,,0.0,0.0,
44381,,Private,,,13.0,,Sales,Husband,,Male,0.0,0.0,40.0
44382,,Private,,,12.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
44383,,Local-gov,,,10.0,,Protective-serv,Husband,,Male,0.0,0.0,99.0
44384,,Self-emp-not-inc,148169.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44385,,Private,314649.0,,9.0,Married-spouse-absent,Handlers-cleaners,Other-relative,,,0.0,0.0,
44386,24.0,,240160.0,HS-grad,9.0,,,,White,,0.0,0.0,
44387,34.0,,177437.0,Some-college,10.0,,,,White,,15024.0,0.0,
44388,,Private,103435.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
44389,,Private,240124.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
44390,,Private,,,9.0,,Sales,Not-in-family,,Female,0.0,0.0,60.0
44391,20.0,,379525.0,,10.0,,,,White,,0.0,0.0,
44392,,Private,,,10.0,,Other-service,Not-in-family,,Male,0.0,0.0,15.0
44393,,Private,,,10.0,,Sales,Not-in-family,,Female,0.0,0.0,40.0
44394,,Private,71540.0,,10.0,Divorced,Prof-specialty,Not-in-family,,,0.0,0.0,
44395,,Self-emp-inc,,,10.0,,Sales,Husband,,Male,0.0,0.0,60.0
44396,30.0,,179112.0,Bachelors,13.0,,,,Black,,0.0,0.0,
44397,,Self-emp-inc,,,13.0,,Sales,Husband,,Male,0.0,0.0,45.0
44398,,,239862.0,,10.0,Never-married,,Other-relative,,,0.0,0.0,
44399,,Private,113481.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
44400,,Private,183175.0,,10.0,Divorced,Adm-clerical,Not-in-family,,,0.0,0.0,
44401,,Private,,,9.0,,Adm-clerical,Other-relative,,Female,0.0,1719.0,40.0
44402,,Private,165001.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
44403,32.0,,30271.0,,10.0,,,,White,,0.0,0.0,
44404,,Private,,,9.0,,Other-service,Unmarried,,Male,0.0,1408.0,40.0
44405,41.0,,425444.0,Bachelors,13.0,,,,White,,15024.0,0.0,
44406,,Self-emp-not-inc,,,9.0,,Exec-managerial,Husband,,Male,0.0,0.0,10.0
44407,,Private,,,10.0,,Craft-repair,Husband,,Male,3103.0,0.0,40.0
44408,,,167094.0,,6.0,Divorced,,Not-in-family,,,0.0,0.0,
44409,,Private,,,10.0,,Exec-managerial,Husband,,Male,0.0,0.0,40.0
44410,31.0,,230912.0,Some-college,10.0,,,,White,,0.0,0.0,
44411,,Private,,,,,Handlers-cleaners,Other-relative,,Male,2176.0,0.0,40.0
44412,32.0,,144949.0,9,,,,,White,,0.0,0.0,
44413,,Private,,,9.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,50.0
44414,,Private,,,7.0,,Other-service,Other-relative,,Female,0.0,0.0,20.0
44415,,Private,301867.0,,9.0,Married-civ-spouse,Farming-fishing,Husband,,,0.0,0.0,
44416,63.0,,201631.0,9th,5.0,,,,Black,,0.0,0.0,
44417,37.0,,284616.0,Some-college,10.0,,,,White,,0.0,0.0,
44418,,Private,177125.0,,10.0,Never-married,Handlers-cleaners,Not-in-family,,,0.0,0.0,
44419,,Private,102308.0,,14.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44420,,Private,,,9.0,,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,50.0
44421,,Private,87771.0,,9.0,Never-married,Adm-clerical,Not-in-family,,,0.0,0.0,
44422,46.0,,251243.0,Some-college,10.0,,,,White,,0.0,0.0,
44423,28.0,,180313.0,Bachelors,13.0,,,,White,,0.0,0.0,
44424,,Self-emp-not-inc,,,13.0,,Tech-support,Not-in-family,,Male,0.0,0.0,40.0
44425,,Private,,,9.0,,Craft-repair,Own-child,,Male,0.0,0.0,30.0
44426,,Private,,,9.0,,Machine-op-inspct,Not-in-family,,Female,0.0,0.0,60.0
44427,,Private,,,9.0,,Sales,Husband,,Male,0.0,0.0,43.0
44428,26.0,,152924.0,Some-college,10.0,,,,White,,0.0,0.0,
44429,67.0,,228200.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44430,,Private,235638.0,,9.0,Never-married,Handlers-cleaners,Not-in-family,,,0.0,0.0,
44431,,Self-emp-not-inc,,,14.0,,Exec-managerial,Husband,,Male,0.0,0.0,50.0
44432,,Private,,,8.0,,Transport-moving,Not-in-family,,Male,0.0,0.0,84.0
44433,34.0,,276221.0,10th,6.0,,,,White,,0.0,0.0,
44434,48.0,,43479.0,Assoc-voc,11.0,,,,White,,5013.0,0.0,
44435,,Self-emp-not-inc,127539.0,,6.0,Married-civ-spouse,Craft-repair,Husband,,,2407.0,0.0,
44436,,Private,124827.0,,9.0,Never-married,Other-service,Not-in-family,,,0.0,0.0,
44437,,Self-emp-inc,,,11.0,,Craft-repair,Husband,,Male,0.0,0.0,55.0
44438,18.0,,120599.0,11th,7.0,,,,White,,0.0,0.0,
44439,,Private,,,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,40.0
44440,17.0,,806316.0,11th,7.0,,,,White,,0.0,0.0,
44441,,Private,,,10.0,,Handlers-cleaners,Husband,,Male,0.0,0.0,40.0
44442,18.0,,200290.0,HS-grad,9.0,,,,White,,0.0,0.0,
44443,31.0,,265201.0,HS-grad,9.0,,,,White,,0.0,0.0,
44444,52.0,,30118.0,Some-college,10.0,,,,White,,3137.0,0.0,
44445,,Private,345066.0,,6.0,Never-married,Other-service,Unmarried,,,0.0,0.0,
44446,,Private,,,14.0,,Sales,Husband,,Male,0.0,0.0,40.0
44447,,Private,,,13.0,,Exec-managerial,Not-in-family,,Male,0.0,0.0,40.0
44448,27.0,,60726.0,Bachelors,13.0,,,,Black,,0.0,0.0,
44449,,Federal-gov,,,9.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,52.0
44450,49.0,,174274.0,HS-grad,9.0,,,,White,,0.0,0.0,
44451,40.0,,176716.0,Some-college,10.0,,,,White,,0.0,0.0,
44452,,Private,190115.0,,9.0,Married-civ-spouse,Sales,Husband,,,0.0,1672.0,
44453,,Private,,,6.0,,Other-service,Not-in-family,,Female,0.0,0.0,40.0
44454,,Federal-gov,,,9.0,,Adm-clerical,Husband,,Male,0.0,0.0,40.0
44455,,Private,197871.0,,10.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44456,,Private,,,9.0,,Craft-repair,Not-in-family,,Female,0.0,0.0,45.0
44457,,Private,180271.0,,9.0,Never-married,Tech-support,Own-child,,,0.0,0.0,
44458,54.0,,103794.0,,14.0,,,,White,,5721.0,0.0,
44459,,Private,200450.0,,10.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,
44460,36.0,,361888.0,HS-grad,9.0,,,,White,,0.0,0.0,
44461,31.0,,294870.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
44462,26.0,,213451.0,Some-college,10.0,,,,Black,,0.0,0.0,
44463,,Private,324420.0,,2.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44464,,Private,,,9.0,,Exec-managerial,Not-in-family,,Male,0.0,2258.0,70.0
44465,,Private,,,9.0,,Machine-op-inspct,Own-child,,Male,0.0,0.0,60.0
44466,40.0,,222756.0,Some-college,10.0,,,,White,,0.0,0.0,
44467,43.0,,240698.0,,13.0,,,,White,,0.0,0.0,
44468,29.0,,186733.0,HS-grad,9.0,,,,White,,0.0,0.0,
44469,,Private,,,12.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0
44470,17.0,,254859.0,11th,7.0,,,,White,,0.0,0.0,
44471,,Private,,,4.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0
44472,49.0,,32184.0,HS-grad,9.0,,,,White,,5013.0,0.0,
44473,,Private,,,10.0,,Other-service,Husband,,Male,0.0,0.0,40.0
44474,,Private,,,13.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
44475,,Private,32209.0,,5.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,2051.0,
44476,,Private,142579.0,,13.0,Widowed,Sales,Unmarried,,,0.0,0.0,
44477,,State-gov,156866.0,,13.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,0.0,
44478,,Federal-gov,,,10.0,,Adm-clerical,Not-in-family,,Male,0.0,0.0,30.0
44479,53.0,,287317.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44480,20.0,,167868.0,HS-grad,9.0,,,,White,,0.0,0.0,
44481,,Private,,,11.0,,Craft-repair,Husband,,Male,0.0,1977.0,40.0
44482,,Local-gov,,,14.0,,Prof-specialty,Wife,,Female,7688.0,0.0,35.0
44483,,,,,9.0,,,Unmarried,,Female,0.0,0.0,42.0
44484,,Private,184105.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
44485,32.0,,179415.0,10th,6.0,,,,White,,0.0,0.0,
44486,,Private,198124.0,,7.0,Never-married,Sales,Own-child,,,0.0,0.0,
44487,,Private,,,10.0,,Exec-managerial,Not-in-family,,Male,0.0,0.0,60.0
44488,,Local-gov,100125.0,,13.0,Never-married,Adm-clerical,Not-in-family,,,0.0,0.0,
44489,33.0,,237903.0,Some-college,10.0,,,,White,,0.0,0.0,
44490,,Private,255885.0,,10.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44491,22.0,,199915.0,Some-college,10.0,,,,White,,0.0,0.0,
44492,,Private,,,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,40.0
44493,57.0,,75673.0,Some-college,10.0,,,,Asian-Pac-Islander,,0.0,0.0,
44494,,Self-emp-not-inc,,,9.0,,Farming-fishing,Not-in-family,,Male,0.0,0.0,55.0
44495,28.0,,116372.0,Bachelors,13.0,,,,White,,0.0,0.0,
44496,,Self-emp-inc,57424.0,,13.0,Divorced,Sales,Not-in-family,,,0.0,0.0,
44497,,Private,,,4.0,,Machine-op-inspct,Own-child,,Male,0.0,0.0,40.0
44498,36.0,,214604.0,Bachelors,13.0,,,,White,,0.0,0.0,
44499,,Private,120361.0,,9.0,Never-married,Handlers-cleaners,Own-child,,,0.0,0.0,
44500,34.0,,242984.0,Bachelors,13.0,,,,White,,0.0,0.0,
44501,,Private,187376.0,,12.0,Separated,Adm-clerical,Not-in-family,,,0.0,0.0,
44502,,Private,,,9.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,15.0
44503,,Private,82161.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
44504,22.0,,118235.0,HS-grad,9.0,,,,Amer-Indian-Eskimo,,0.0,0.0,
44505,,Private,,,9.0,,Tech-support,Husband,,Male,0.0,0.0,40.0
44506,46.0,,165852.0,Some-college,10.0,,,,White,,0.0,0.0,
44507,,Private,,,10.0,,Sales,Own-child,,Female,0.0,0.0,20.0
44508,39.0,,129764.0,HS-grad,9.0,,,,White,,0.0,0.0,
44509,,Self-emp-inc,123075.0,,14.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44510,,Private,541755.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44511,,Private,353824.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,1887.0,
44512,,State-gov,367237.0,,11.0,Never-married,Prof-specialty,Not-in-family,,,8614.0,0.0,
44513,,Private,123807.0,,,Separated,Adm-clerical,Unmarried,,,0.0,0.0,
44514,66.0,,217198.0,HS-grad,9.0,,,,White,,0.0,0.0,
44515,,Private,,,9.0,,Machine-op-inspct,Husband,,Male,0.0,1887.0,40.0
44516,29.0,,195284.0,Doctorate,16.0,,,,White,,0.0,0.0,
44517,,Private,,,13.0,,Tech-support,Wife,,Female,0.0,0.0,40.0
44518,45.0,,228570.0,HS-grad,9.0,,,,White,,0.0,0.0,
44519,32.0,,38158.0,11,,,,,White,,7298.0,0.0,
44520,50.0,,133963.0,Bachelors,13.0,,,,White,,0.0,0.0,
44521,22.0,,228516.0,HS-grad,9.0,,,,White,,0.0,0.0,
44522,37.0,,67083.0,Some-college,10.0,,,,Asian-Pac-Islander,,0.0,0.0,
44523,44.0,,65145.0,HS-grad,9.0,,,,White,,0.0,0.0,
44524,31.0,,213307.0,,4.0,,,,White,,0.0,0.0,
44525,51.0,,387250.0,Bachelors,13.0,,,,White,,0.0,0.0,
44526,,Local-gov,,,14.0,,Prof-specialty,Wife,,Female,0.0,0.0,60.0
44527,,Private,,,10.0,,Prof-specialty,Own-child,,Male,0.0,0.0,10.0
44528,,Private,,,12.0,,Adm-clerical,Other-relative,,Female,0.0,0.0,35.0
44529,59.0,,171328.0,HS-grad,9.0,,,,Black,,0.0,2339.0,
44530,40.0,,149102.0,HS-grad,9.0,,,,White,,0.0,0.0,
44531,36.0,,158592.0,11th,7.0,,,,White,,0.0,0.0,
44532,39.0,,91039.0,Masters,14.0,,,,White,,0.0,0.0,
44533,,Private,87205.0,,9.0,Divorced,Other-service,Not-in-family,,,0.0,0.0,
44534,,Private,63021.0,,10.0,Divorced,Sales,Not-in-family,,,0.0,0.0,
44535,,Private,375313.0,,10.0,Never-married,Craft-repair,Not-in-family,,,0.0,0.0,
44536,54.0,,176681.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44537,,Private,,,9.0,,Exec-managerial,Not-in-family,,Female,0.0,0.0,40.0
44538,,Private,391171.0,,10.0,Never-married,Other-service,Not-in-family,,,0.0,0.0,
44539,,Private,,,13.0,,Prof-specialty,Not-in-family,,Male,0.0,0.0,40.0
44540,21.0,,99970.0,Some-college,10.0,,,,White,,0.0,0.0,
44541,,Private,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
44542,,Private,387776.0,,10.0,Never-married,Other-service,Own-child,,,0.0,0.0,
44543,28.0,,246974.0,HS-grad,9.0,,,,White,,0.0,0.0,
44544,,Self-emp-not-inc,,,10.0,,Exec-managerial,Not-in-family,,Female,0.0,0.0,65.0
44545,37.0,,169469.0,Some-college,10.0,,,,White,,0.0,0.0,
44546,31.0,,144064.0,HS-grad,9.0,,,,White,,0.0,0.0,
44547,30.0,,224462.0,HS-grad,9.0,,,,White,,0.0,0.0,
44548,,,150250.0,,14.0,Married-civ-spouse,,Husband,,,0.0,1510.0,
44549,,State-gov,67662.0,,14.0,Divorced,Prof-specialty,Not-in-family,,,0.0,0.0,
44550,,Private,,,11.0,,Craft-repair,Wife,,Female,0.0,0.0,40.0
44551,,,306031.0,,10.0,Never-married,,Own-child,,,0.0,0.0,
44552,,Private,,,9.0,,Other-service,Not-in-family,,Female,0.0,0.0,40.0
44553,,Private,,,9.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
44554,,Private,247115.0,,9.0,Never-married,Adm-clerical,Own-child,,,0.0,0.0,
44555,,Private,100316.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
44556,,Private,131310.0,,12.0,Never-married,Sales,Own-child,,,0.0,0.0,
44557,19.0,,269657.0,Some-college,10.0,,,,White,,0.0,0.0,
44558,,Private,,,16.0,,Prof-specialty,Husband,,Male,0.0,0.0,50.0
44559,,Private,,,9.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,40.0
44560,,Local-gov,206951.0,,10.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,
44561,,Private,107302.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,,,15024.0,0.0,
44562,36.0,,64874.0,11th,7.0,,,,White,,0.0,0.0,
44563,25.0,,312157.0,Some-college,10.0,,,,White,,0.0,0.0,
44564,56.0,,177271.0,Masters,14.0,,,,White,,0.0,0.0,
44565,,Self-emp-not-inc,,,7.0,,Sales,Husband,,Male,0.0,0.0,15.0
44566,,Private,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
44567,,Private,,,13.0,,Prof-specialty,Own-child,,Male,0.0,0.0,40.0
44568,,Private,,,9.0,,Sales,Other-relative,,Female,0.0,0.0,32.0
44569,,Private,,,9.0,,Machine-op-inspct,Husband,,Male,5178.0,0.0,50.0
44570,25.0,,50103.0,HS-grad,9.0,,,,White,,0.0,0.0,
44571,46.0,,123598.0,10,,,,,White,,0.0,0.0,
44572,,Private,,,13.0,,Sales,Not-in-family,,Male,0.0,0.0,50.0
44573,,Private,,,10.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,24.0
44574,,Self-emp-not-inc,656488.0,,11.0,Divorced,Tech-support,Unmarried,,,0.0,0.0,
44575,,Private,,,10.0,,Sales,Husband,,Male,0.0,0.0,35.0
44576,,Private,168113.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44577,45.0,,339863.0,,13.0,,,,White,,8614.0,0.0,
44578,,Self-emp-not-inc,170877.0,,9.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44579,,Self-emp-not-inc,327901.0,,6.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44580,28.0,,137296.0,Assoc-acdm,12.0,,,,Black,,0.0,0.0,
44581,,Private,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,55.0
44582,27.0,,161155.0,10th,6.0,,,,White,,0.0,0.0,
44583,,Private,132145.0,,,Married-civ-spouse,,,,Male,0.0,0.0,52.0
44584,,Private,,,10.0,,Farming-fishing,Husband,,Male,0.0,0.0,40.0
44585,,Private,,,9.0,,Craft-repair,Not-in-family,,Female,0.0,0.0,40.0
44586,18.0,,37315.0,Some-college,10.0,,,,White,,0.0,0.0,
44587,,Private,247506.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44588,61.0,,153048.0,HS-grad,9.0,,,,White,,0.0,0.0,
44589,,Private,93997.0,,16.0,Married-civ-spouse,Exec-managerial,Husband,,,99999.0,0.0,
44590,24.0,,196280.0,Assoc-voc,11.0,,,,White,,0.0,0.0,
44591,,Private,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,50.0
44592,,Private,,,9.0,,Exec-managerial,Own-child,,Female,0.0,0.0,40.0
44593,,Private,153997.0,,6.0,Never-married,Machine-op-inspct,Not-in-family,,,0.0,0.0,
44594,36.0,,177858.0,Bachelors,13.0,,,,White,,0.0,0.0,
44595,42.0,,208875.0,Some-college,10.0,,,,White,,0.0,0.0,
44596,,Private,135339.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,,,2105.0,0.0,
44597,24.0,,116968.0,Bachelors,13.0,,,,White,,0.0,0.0,
44598,,Private,201664.0,,9.0,Married-civ-spouse,Adm-clerical,Other-relative,,,0.0,0.0,
44599,,Private,,,,,Sales,Own-child,,Female,0.0,0.0,20.0
44600,,,,,9.0,,,Husband,,Male,0.0,0.0,24.0
44601,58.0,,118303.0,HS-grad,9.0,,,,White,,0.0,0.0,
44602,52.0,,91447.0,,13.0,,,,White,,0.0,2205.0,
44603,,Private,184120.0,,13.0,Never-married,Prof-specialty,Not-in-family,,,0.0,0.0,
44604,,Self-emp-not-inc,125279.0,,10.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44605,52.0,,163776.0,HS-grad,9.0,,,,White,,0.0,1902.0,
44606,,Private,,,10.0,,Tech-support,Husband,,Male,0.0,0.0,40.0
44607,,Local-gov,161240.0,,9.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,
44608,,Private,193094.0,,9.0,Never-married,Prof-specialty,Unmarried,,,0.0,0.0,
44609,,Self-emp-not-inc,194590.0,,13.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44610,,Private,23580.0,,12.0,Divorced,Tech-support,Not-in-family,,,0.0,0.0,
44611,,,,,9.0,,,Not-in-family,,Male,0.0,0.0,25.0
44612,,State-gov,,,9.0,,Other-service,Own-child,,Male,0.0,0.0,42.0
44613,39.0,,498785.0,HS-grad,9.0,,,,White,,0.0,0.0,
44614,,Private,,,9.0,,Transport-moving,Not-in-family,,Female,0.0,0.0,40.0
44615,,Local-gov,,,13.0,,Prof-specialty,Husband,,Male,0.0,0.0,55.0
44616,,Private,328466.0,,7.0,Married-civ-spouse,Other-service,Husband,,,2407.0,0.0,
44617,51.0,,155983.0,HS-grad,9.0,,,,White,,0.0,0.0,
44618,,Private,114746.0,,9.0,Separated,Handlers-cleaners,Unmarried,,,0.0,0.0,
44619,,Private,,,13.0,,Exec-managerial,Not-in-family,,Male,14084.0,0.0,45.0
44620,36.0,,226918.0,Bachelors,13.0,,,,Black,,0.0,0.0,
44621,,Private,,,9.0,,Handlers-cleaners,Unmarried,,Male,0.0,0.0,45.0
44622,33.0,,279524.0,HS-grad,9.0,,,,White,,0.0,0.0,
44623,46.0,,104908.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44624,24.0,,241951.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44625,50.0,,128478.0,HS-grad,9.0,,,,White,,0.0,0.0,
44626,20.0,,211968.0,Some-college,10.0,,,,White,,0.0,0.0,
44627,,Private,,,10.0,,Sales,Own-child,,Female,0.0,0.0,10.0
44628,,,47011.0,,13.0,Never-married,,Own-child,,,0.0,0.0,
44629,,Private,133503.0,,9.0,Married-civ-spouse,Sales,Husband,,,0.0,1977.0,
44630,,Private,83315.0,,6.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,0.0,
44631,,Self-emp-not-inc,340001.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
44632,17.0,,60562.0,9th,5.0,,,,White,,0.0,0.0,
44633,,Private,,,10.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0
44634,,Private,,,10.0,,Transport-moving,Husband,,Male,0.0,0.0,35.0
44635,38.0,,37683.0,Prof-school,15.0,,,,Asian-Pac-Islander,,99999.0,0.0,
44636,,Private,,,13.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,44.0
44637,35.0,,46385.0,HS-grad,9.0,,,,White,,5178.0,0.0,
44638,32.0,,65278.0,Doctorate,16.0,,,,White,,0.0,0.0,
44639,18.0,,240767.0,HS-grad,9.0,,,,White,,0.0,0.0,
44640,36.0,,189382.0,HS-grad,9.0,,,,White,,0.0,0.0,
44641,62.0,,115387.0,HS-grad,9.0,,,,Black,,0.0,0.0,
44642,,Private,127491.0,,9.0,Never-married,Other-service,Not-in-family,,,0.0,0.0,
44643,,Self-emp-not-inc,,,9.0,,Exec-managerial,Husband,,Male,0.0,0.0,60.0
44644,,Self-emp-not-inc,,,6.0,,Craft-repair,Husband,,Male,0.0,0.0,35.0
44645,,Private,188236.0,,6.0,Widowed,Tech-support,Unmarried,,,0.0,0.0,
44646,,Private,365289.0,,9.0,Divorced,Machine-op-inspct,Not-in-family,,,0.0,0.0,
44647,29.0,,57423.0,HS-grad,9.0,,,,White,,0.0,0.0,
44648,24.0,,233499.0,Some-college,10.0,,,,White,,0.0,0.0,
44649,,Local-gov,154779.0,,10.0,Divorced,Adm-clerical,Not-in-family,,,0.0,0.0,
44650,,Private,82777.0,,9.0,Separated,Machine-op-inspct,Not-in-family,,,0.0,0.0,
44651,25.0,,147638.0,Bachelors,13.0,,,,Asian-Pac-Islander,,0.0,0.0,
44652,,Private,297906.0,,10.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
44653,,Local-gov,,,13.0,,Prof-specialty,Husband,,Male,0.0,0.0,50.0
44654,,Private,,,10.0,,Tech-support,Unmarried,,Female,0.0,0.0,38.0
44655,,Private,132243.0,,12.0,Never-married,Other-service,Own-child,,,0.0,0.0,
44656,37.0,,179468.0,HS-grad,9.0,,,,White,,0.0,0.0,
44657,43.0,,193459.0,11th,7.0,,,,White,,0.0,0.0,
44658,61.0,,69867.0,HS-grad,9.0,,,,White,,0.0,0.0,
44659,,Self-emp-not-inc,,,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,45.0
44660,,Private,,,13.0,,Sales,Husband,,Male,0.0,0.0,40.0
44661,65.0,,190454.0,11th,7.0,,,,White,,0.0,0.0,
44662,,State-gov,,,10.0,,Adm-clerical,Own-child,,Male,0.0,0.0,40.0
44663,,Private,,,10.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
44664,,Private,,,13.0,,Exec-managerial,Husband,,Male,9386.0,0.0,40.0
44665,,Federal-gov,,,10.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0
44666,,State-gov,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
44667,29.0,,153475.0,11th,7.0,,,,White,,0.0,0.0,
44668,,Private,,,8.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0
44669,,Private,,,9.0,,Exec-managerial,Husband,,Male,0.0,1977.0,55.0
44670,37.0,,89083.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
44671,38.0,,314007.0,HS-grad,9.0,,,,White,,0.0,0.0,
44672,,Private,,,9.0,,Farming-fishing,Not-in-family,,Male,0.0,0.0,60.0
44673,,Self-emp-not-inc,214242.0,,,Married-civ-spouse,Prof-specialty,Husband,,,0.0,1902.0,
44674,,Private,175232.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,
44675,50.0,,100029.0,Bachelors,13.0,,,,White,,0.0,0.0,
44676,,Private,,,13.0,,Exec-managerial,Husband,,Male,0.0,1902.0,50.0
44677,26.0,,224567.0,11th,7.0,,,,White,,0.0,0.0,
44678,54.0,,145714.0,HS-grad,9.0,,,,White,,7688.0,0.0,
44679,25.0,,211097.0,5th-6th,3.0,,,,Other,,0.0,0.0,
44680,55.0,,190508.0,Some-college,10.0,,,,Black,,0.0,0.0,
44681,,Federal-gov,146786.0,,11.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,0.0,
44682,,Private,,,12.0,,Adm-clerical,Own-child,,Female,0.0,0.0,35.0
44683,45.0,,88500.0,Some-college,10.0,,,,White,,0.0,0.0,
44684,34.0,,193565.0,11th,7.0,,,,White,,0.0,0.0,
44685,,Private,,,9.0,,Adm-clerical,Wife,,Female,0.0,0.0,40.0
44686,,Private,177927.0,,16.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,
44687,,Private,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
44688,71.0,,422149.0,Some-college,10.0,,,,White,,20051.0,0.0,
44689,,Federal-gov,,,9.0,,Adm-clerical,Husband,,Male,0.0,0.0,40.0
44690,,Private,,,7.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
44691,,Private,,,10.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,38.0
44692,,Private,,,10.0,,Other-service,Not-in-family,,Male,0.0,0.0,60.0
44693,,Private,,,12.0,,Exec-managerial,Not-in-family,,Female,0.0,0.0,45.0
44694,,Federal-gov,,,10.0,,Exec-managerial,Wife,,Female,0.0,0.0,40.0
44695,,State-gov,214985.0,,9.0,Divorced,Exec-managerial,Not-in-family,,,0.0,0.0,
44696,21.0,,126314.0,Some-college,10.0,,,,White,,0.0,0.0,
44697,24.0,,161508.0,HS-grad,9.0,,,,White,,0.0,0.0,
44698,47.0,,200471.0,Assoc-voc,11.0,,,,White,,4064.0,0.0,
44699,,Local-gov,308901.0,,7.0,Never-married,Adm-clerical,Own-child,,,0.0,0.0,
44700,,Private,,,9.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,48.0
44701,45.0,,249935.0,Bachelors,13.0,,,,White,,0.0,0.0,
